barony,county,ck3_province,seed_x,seed_y,current_centroid_x,current_centroid_y,dist_px,seed_in_current_cell,current_seed_source
b_white_rocks,c_the_white_rocks,1181,5459,3949,5460.8,3947.7,2.2,yes,capital_position
b_ghadal,c_the_wizards_reach,3397,5686,4713,5676.7,4718.5,10.8,yes,capital_position
b_kaha,c_the_wizards_reach,3398,5670,4737,5711.4,4699.6,55.8,no,sampled
b_aratha_hold,c_the_wormbones,1539,3665,3302,3663.3,3301.1,1.9,yes,capital_position
b_wyrmbone,c_the_wyrmbones,2282,3790,3499,3786.0,3499.0,4.0,yes,capital_position
b_themasulter,c_themasulter,405,3432,2960,3435.1,2958.5,3.4,yes,capital_position
b_watchlords_tower,c_thentia,737,3999,1268,3999.2,1272.0,4.0,yes,capital_position
b_house_of_the_moon,c_thentia,739,3984,1254,4020.9,1263.1,38.0,no,sampled
b_thentia,c_thentia,738,4003,1270,3978.3,1259.2,26.9,no,sampled
b_theymarsh,c_theymarsh,411,3362,2964,3363.0,2961.6,2.6,yes,capital_position
b_thilzoun,c_thilzoun,2452,3507,3802,3502.6,3815.7,14.4,yes,capital_position
b_erulala,c_thilzoun,2455,3477,3775,3542.4,3772.1,65.4,no,sampled
b_mairb,c_thilzoun,2454,3491,3826,3457.1,3789.5,49.8,no,sampled
b_ssorsil,c_thilzoun,2453,3516,3793,3546.6,3820.7,41.2,no,sampled
b_thindar,c_thindar,661,2506,3716,2500.5,3734.0,18.9,yes,capital_position
b_buta,c_thindar,663,2477,3689,2484.8,3681.1,11.1,yes,sampled
b_gurdeth,c_thindar,662,2537,3722,2533.2,3698.8,23.5,yes,sampled
b_askam,c_thingulphar,673,2582,3701,2582.3,3689.9,11.1,yes,capital_position
b_chionga,c_thingulphar,674,2569,3685,2592.7,3730.6,51.4,no,sampled
b_tholvarr,c_tholvarr,1998,2700,447,2714.1,440.9,15.4,yes,capital_position
b_thommardale,c_thommar,1205,5963,3120,5991.5,3098.9,35.4,yes,capital_position
b_ahatk,c_thommar,1206,5926,3154,5928.0,3174.6,20.7,yes,sampled
b_thonns_fist,c_thonns_fist,2838,4320,1969,4333.6,1961.0,15.7,yes,capital_position
b_elderbay,c_thordentor,250,2344,2442,2340.3,2429.1,13.5,yes,capital_position
b_thornhold,c_thornhold,2114,2262,971,2263.3,967.3,4.0,yes,capital_position
b_esparaal,c_thornwash_vale,403,3561,2632,3563.0,2629.4,3.2,yes,capital_position
b_temish,c_thornwood,397,3421,2599,3434.2,2600.5,13.3,yes,capital_position
b_three_horns,c_three_horns,1040,4361,1442,4359.1,1427.3,14.8,yes,capital_position
b_borgars_mill,c_three_horns,1041,4382,1445,4391.9,1450.9,11.5,yes,sampled
b_three_rivers,c_three_rivers,876,3733,1561,3735.9,1559.5,3.2,yes,capital_position
b_three_swords,c_three_swords,2263,4331,3400,4331.2,3401.4,1.4,yes,capital_position
b_al_dawhawa,c_thueban,3555,6077,6503,6077.6,6501.7,1.5,yes,capital_position
b_thulbane,c_thulbane,2890,4734,2262,4736.6,2261.2,2.8,yes,capital_position
b_rosymorn_monastery,c_thundars_ride,2516,2682,1571,2700.7,1563.2,20.3,yes,capital_position
b_gaernwood,c_thundars_ride,2517,2702,1582,2641.0,1580.2,61.0,no,sampled
b_thunderlun,c_thunder_gap,997,3559,1635,3565.5,1631.2,7.6,yes,capital_position
b_volkumburgh,c_thunder_gap,998,3573,1596,3561.1,1582.7,17.8,yes,sampled
b_zoachang,c_thunder_hills,3153,7964,1162,7949.3,1157.4,15.3,yes,capital_position
b_thunderholme,c_thunderholme,3671,3608,1639,3609.9,1637.8,2.3,yes,capital_position
b_thunderstone,c_thunderstone,993,3520,1680,3516.5,1682.0,4.1,yes,capital_position
b_besert,c_thunderstone,994,3491,1694,3475.4,1694.8,15.6,yes,sampled
b_ghars,c_thunderstone,995,3493,1674,3563.5,1667.1,70.8,no,sampled
b_thur,c_thur,409,3587,2935,3580.3,2942.3,9.9,yes,capital_position
b_blackalblade,c_thur,410,3557,2907,3631.1,2896.8,74.8,no,sampled
b_tilbrand,c_tilbrand,2844,4632,2055,4623.2,2042.3,15.5,yes,capital_position
b_ritherhithe,c_tilbrand,2845,4662,2053,4673.9,2036.3,20.5,yes,sampled
b_tilvers_gap,c_tilvers_gap,930,3599,1533,3600.9,1531.5,2.4,yes,capital_position
b_tilverton,c_tilverton,289,3544,1502,3529.9,1503.4,14.2,yes,capital_position
b_griffon_hill,c_tilverton,290,3563,1490,3572.5,1490.2,9.5,yes,sampled
b_tinnir,c_tinnir,2142,5137,1574,5129.3,1568.4,9.5,yes,capital_position
b_rence,c_tinnir,2143,5119,1578,5174.0,1580.5,55.1,no,sampled
b_tiry,c_tiry,1309,5815,3523,5786.3,3527.4,29.0,yes,capital_position
b_shivpure,c_tiry,1310,5783,3507,5871.7,3505.2,88.7,no,sampled
b_titan_peaks,c_titan_peaks,839,4009,908,4003.3,903.8,7.1,yes,capital_position
b_toa,c_toa,1545,3155,3920,3161.1,3912.8,9.5,yes,capital_position
b_toaridge_at_the_suns_setting,c_toaridge_at_the_suns_setting,245,2186,1952,2187.5,1949.6,2.9,yes,capital_position
b_tocpe,c_tocpe,2367,7544,4414,7560.0,4414.5,16.0,yes,capital_position
b_tokard,c_tokards_cross,706,4478,1127,4492.9,1108.8,23.5,yes,capital_position
b_tomai,c_tomai,1256,6122,2933,6124.3,2933.2,2.3,yes,capital_position
b_nuz,c_tomb_hills,2784,4804,2630,4796.8,2638.9,11.5,yes,capital_position
b_tell_keggri,c_tomb_hills,2785,4814,2620,4834.2,2630.1,22.6,no,sampled
b_unzez_os,c_tomb_hills,2786,4824,2642,4798.4,2603.4,46.3,no,sampled
b_toming,c_toming,3023,8047,3116,8035.4,3129.5,17.8,yes,capital_position
b_guusai,c_toming,3024,8056,3107,8114.0,3169.3,85.1,no,sampled
b_jiangjin,c_toming,3025,8017,3089,8001.8,3044.8,46.7,no,sampled
b_kakhi,c_tomyris,164,8011,830,8026.9,827.2,16.2,yes,capital_position
b_tongchun,c_tongchun,3020,8080,2387,8095.6,2347.5,42.5,yes,capital_position
b_shizuiliang,c_tongchun,3022,8090,2378,8120.0,2443.0,71.6,no,sampled
b_shizuitong,c_tongchun,3021,8099,2399,8006.3,2425.1,96.3,no,sampled
b_tonge,c_tonge,1724,5602,2204,5603.9,2201.6,3.1,yes,capital_position
b_tonli,c_tonli,3166,6716,1576,6703.8,1597.4,24.7,yes,capital_position
b_toraldur,c_toraldur,2000,2735,312,2733.5,311.6,1.6,yes,capital_position
b_torsch,c_torsch,575,4247,2841,4216.5,2834.1,31.3,yes,capital_position
b_araric,c_torsch,576,4216,2829,4314.7,2848.0,100.5,no,sampled
b_traaskl_thorog,c_traaskl_thorog,3638,4369,2692,4369.3,2689.2,2.8,yes,capital_position
b_trademeet,c_trademeet,232,2682,2202,2683.4,2200.7,1.9,yes,capital_position
b_bormton,c_trademeet,233,2692,2192,2713.6,2211.0,28.8,no,sampled
b_twin_towers,c_trademeet,234,2702,2214,2654.7,2195.6,50.7,no,sampled
b_karsus_keep,c_traders_road,1079,3495,1905,3504.6,1912.0,11.9,yes,capital_position
b_smugglers_bank,c_traders_road,1080,3563,1920,3594.0,1917.8,31.1,yes,sampled
b_trailstone,c_trailstone,240,2944,2247,2942.5,2241.8,5.4,yes,capital_position
b_spulzeer,c_trailstone,241,2963,2258,2888.2,2247.2,75.5,no,sampled
b_spulzeer_vale,c_trailstone,242,2954,2237,2993.4,2248.4,41.0,no,sampled
b_caspias,c_treacherous_isles,2533,2444,1531,2446.2,1529.5,2.6,yes,capital_position
b_treggiland,c_treggi_jungle,1378,6407,4469,6422.4,4445.5,28.1,yes,capital_position
b_gerns_hold,c_treshla,404,3450,2659,3452.3,2657.9,2.5,yes,capital_position
b_triboar,c_triboar,2027,2393,799,2407.6,793.1,15.7,yes,capital_position
b_lost_moon,c_triboar,2029,2406,777,2405.1,833.5,56.5,no,sampled
b_westpharl,c_triboar,2028,2416,799,2403.4,741.3,59.1,no,sampled
b_hardbuckler,c_trielta_hills,2573,2891,1551,2895.9,1544.2,8.4,yes,capital_position
b_watchtower_of_syorathil,c_trollbark_forest,2910,2496,1352,2502.1,1348.8,6.9,yes,capital_position
b_banshee_woods,c_trollbark_forest,2912,2518,1367,2541.7,1375.8,25.3,yes,sampled
b_tsagang,c_tsagang,2348,7550,3474,7544.9,3468.8,7.3,yes,capital_position
b_tsan,c_tsan,1443,1816,3011,1817.3,3015.9,5.0,yes,capital_position
b_darluj,c_tsan,1444,1801,3034,1847.4,3002.2,56.3,no,sampled
b_dtakkar,c_tsan,1445,1836,3003,1785.0,3012.5,51.9,no,sampled
b_tsaparang,c_tsaparang,1460,6964,2845,6942.3,2846.2,21.8,yes,capital_position
b_wanpa,c_tsaparang,1461,6964,2868,7017.7,2832.2,64.6,no,sampled
b_tsetsu,c_tsetu,2347,7744,4076,7746.0,4068.9,7.3,yes,capital_position
b_tshalkha,c_tshalkha,3192,6936,4715,6934.1,4684.9,30.1,yes,capital_position
b_tsurlagol,c_tsurlagol,1125,4163,1680,4157.0,1678.5,6.2,yes,capital_position
b_graypike,c_tsurlagol,1127,4148,1703,4186.7,1681.0,44.5,no,sampled
b_sevencho,c_tsurlagol,1126,4179,1688,4147.3,1712.6,40.1,no,sampled
b_uttersea,c_tuern,2706,1234,447,1236.6,445.5,3.0,yes,capital_position
b_tulbegh,c_tulbeghoth,1173,3901,1719,3912.1,1730.1,15.6,yes,capital_position
b_highpoint,c_tulbeghoth,1174,3872,1692,3887.9,1689.9,16.0,yes,sampled
b_tulmene,c_tulmene,2620,2389,2266,2376.1,2265.9,12.9,yes,capital_position
b_monguldarath,c_tulmene,2621,2399,2239,2432.3,2262.9,41.0,no,sampled
b_sultans_citadel,c_tulmon,387,3264,2878,3264.8,2877.8,0.8,yes,capital_position
b_skullspire,c_tulmon,389,3329,2894,3290.5,2903.1,39.6,no,sampled
b_tulmon,c_tulmon,388,3315,2886,3320.5,2897.8,13.0,yes,sampled
b_tuma,c_tuma,3103,6784,2036,6768.3,2035.1,15.7,yes,capital_position
b_zorastyl_keep,c_tun,2585,3182,1723,3179.7,1728.0,5.5,yes,capital_position
b_malorens_rest,c_tun,2587,3198,1741,3209.7,1731.8,14.9,yes,sampled
b_tun,c_tun,2586,3165,1717,3146.5,1692.3,30.8,no,sampled
b_tungtairira,c_tungtairira,3176,6895,1778,6936.7,1784.8,42.3,yes,capital_position
b_turab,c_turab,3484,5508,5964,5500.0,5960.8,8.6,yes,capital_position
b_al_manurah,c_turab,3487,5482,5974,5467.3,5964.8,17.4,yes,sampled
b_el_boudouaou,c_turab,3485,5502,5985,5432.1,5966.9,72.2,no,sampled
b_turelve,c_turelve,1226,5504,3279,5514.2,3273.6,11.5,yes,capital_position
b_atalans,c_turelve,1227,5488,3302,5454.2,3289.8,35.9,no,sampled
b_citadel_of_the_mists,c_turlangs_wood,2081,2721,744,2718.1,744.8,3.0,yes,capital_position
b_darkmaidens_leap,c_turlangs_wood,2084,2750,752,2753.6,764.3,12.9,yes,sampled
b_orlgotha,c_turlangs_wood,2082,2750,742,2684.2,750.8,66.4,no,sampled
b_shilrua,c_turlangs_wood,2083,2711,769,2756.9,728.0,61.5,no,sampled
b_turmans,c_turmans,2232,4855,3118,4854.3,3121.8,3.9,yes,capital_position
b_aefarn_citadel,c_turnback_mountain,3675,3726,933,3728.0,932.7,2.0,yes,capital_position
b_aefarn,c_turnback_mountain,3676,3745,945,3755.3,933.9,15.1,yes,sampled
b_house_of_gold,c_turnback_mountain,3677,3735,924,3738.5,915.7,9.0,yes,sampled
b_two_stars,c_two_stars,1870,4986,1582,4981.8,1585.4,5.4,yes,capital_position
b_klinthruk,c_two_stars,1872,4947,1616,4937.5,1600.1,18.6,no,sampled
b_mulsantir_ferry,c_two_stars,1871,4949,1580,4942.5,1632.9,53.3,no,sampled
b_tetath,c_tymanchebar,49,1140,2415,1132.1,2420.3,9.5,yes,capital_position
b_mandisk,c_tymanchebar,50,1115,2413,1140.2,2398.5,29.0,no,sampled
b_tyraturos,c_tyraturos,1799,5070,2004,5071.8,2014.0,10.2,yes,capital_position
b_belizir,c_tyraturos,1801,5093,1999,5046.8,2011.4,47.9,no,sampled
b_delabbar,c_tyraturos,1800,5090,2016,5101.2,2007.3,14.2,yes,sampled
b_ubar,c_ubar,3335,6153,5282,6172.7,5289.0,20.9,yes,capital_position
b_akhmedo,c_ubar,3337,6163,5251,6180.3,5234.8,23.7,yes,sampled
b_baqarm,c_ubar,3336,6172,5272,6112.2,5236.9,69.3,no,sampled
b_uchan,c_uchan,2338,7581,4041,7582.1,4035.3,5.8,yes,capital_position
b_ji,c_uchan,2339,7591,4031,7550.0,3975.6,68.9,no,sampled
b_pokarr,c_uchan,2340,7552,4013,7615.2,4089.6,99.3,no,sampled
b_uzbeg,c_ugewood,2168,5565,1760,5567.6,1784.6,24.7,yes,capital_position
b_uhon_tsa,c_uhon_tsa,2368,7714,4398,7736.8,4392.5,23.5,yes,capital_position
b_uitoril,c_uitoril,1257,6086,2782,6080.8,2775.5,8.4,yes,capital_position
b_ulara,c_ulara,1185,5334,3554,5301.8,3558.5,32.5,yes,capital_position
b_thancha,c_ulara,1186,5354,3521,5402.6,3533.0,50.1,no,sampled
b_ulark,c_ulark,118,966,2772,968.7,2770.0,3.3,yes,capital_position
b_uldoon_post,c_uldoon,2563,2870,1897,2862.5,1889.6,10.5,yes,capital_position
b_merrydales,c_uldoon,2564,2823,1918,2805.8,1928.5,20.2,yes,sampled
b_ulguum,c_ulguum,1546,3311,3742,3325.7,3741.8,14.7,yes,capital_position
b_uluran_keep,c_uluran,2640,2721,2407,2708.8,2409.0,12.3,yes,capital_position
b_tresper_hall,c_uluran,2641,2752,2423,2754.4,2416.1,7.3,yes,sampled
b_uluvin,c_uluvin,2957,2559,1045,2545.2,1039.8,14.8,yes,capital_position
b_starshadow_vale,c_uluvin,2958,2590,1039,2593.2,1046.9,8.5,yes,sampled
b_ulvarr,c_ulvarr,42,820,2450,820.6,2448.9,1.3,yes,capital_position
b_ulzel,c_ulzel,1603,5103,2679,5100.6,2688.2,9.5,yes,capital_position
b_sisan,c_ulzel,1604,5133,2675,5143.5,2690.8,18.9,yes,sampled
b_umara,c_umara,3383,5514,5082,5524.4,5087.4,11.7,yes,capital_position
b_khenlal,c_umara,3384,5592,5108,5557.3,5132.4,42.4,no,sampled
b_rinina,c_umara,3385,5557,5120,5595.3,5095.3,45.5,no,sampled
b_umarah,c_umarah,1655,5768,2251,5755.0,2256.9,14.3,yes,capital_position
b_talathat,c_umarah,1656,5752,2274,5802.4,2233.6,64.6,no,sampled
b_umbarra,c_umbarra,447,3155,3224,3157.1,3225.0,2.3,yes,capital_position
b_autumant,c_umber_marsh,2848,4775,1985,4783.6,1977.2,11.6,yes,capital_position
b_byog,c_umberwood,3173,6233,1342,6237.2,1321.5,20.9,yes,capital_position
b_halorar,c_umbral_murk,86,333,2544,334.9,2541.2,3.5,yes,capital_position
b_umbthal,c_umbthal,1739,4920,1893,4928.4,1877.1,18.0,yes,capital_position
b_eltab,c_umbthal,1740,4937,1907,4939.1,1915.6,8.8,yes,sampled
b_umratharos,c_umratharos,1741,5094,1737,5083.2,1734.5,11.1,yes,capital_position
b_gulduk,c_umratharos,1743,5142,1737,5130.7,1713.4,26.2,no,sampled
b_umatula,c_umratharos,1742,5127,1733,5172.2,1738.3,45.5,no,sampled
b_umukek,c_umukek,2707,1687,355,1688.9,352.3,3.4,yes,capital_position
b_the_gates,c_underhome,2190,4492,3310,4489.3,3311.1,2.9,yes,capital_position
b_scaaminter,c_underhome,2192,4474,3292,4479.2,3262.3,30.1,no,sampled
b_tumar,c_underhome,2193,4470,3314,4478.3,3290.7,24.7,no,sampled
b_underhome,c_underhome,2191,4498,3302,4518.4,3342.2,45.1,no,sampled
b_undraeth,c_undraeth,3633,4079,2182,4066.6,2193.0,16.6,yes,capital_position
b_ungaran,c_ungaran,2328,7871,4651,7874.5,4627.8,23.5,yes,capital_position
b_caerilcarn,c_unicorn_run,2043,2670,967,2667.9,972.1,5.6,yes,capital_position
b_ellatharion,c_unicorn_run,2044,2639,969,2628.2,975.5,12.6,yes,sampled
b_unthalass,c_unthalass,2776,4853,2583,4855.8,2590.7,8.2,yes,capital_position
b_barina,c_unthalass,2779,4896,2577,4855.2,2561.3,43.7,no,sampled
b_narr,c_unthalass,2778,4849,2569,4831.7,2592.2,28.9,no,sampled
b_rijath,c_unthalass,2777,4867,2579,4884.5,2567.8,20.7,no,sampled
b_untrivven,c_untrivven,301,3571,570,3556.5,571.5,14.6,yes,capital_position
b_achal,c_untrivven,302,3595,550,3610.3,559.8,18.2,yes,sampled
b_uphold,c_uplands,1044,4349,1492,4355.1,1494.4,6.6,yes,capital_position
b_ithfel,c_uplands,1045,4337,1514,4322.6,1518.3,15.1,yes,sampled
b_melganavin,c_upper_ama,159,7226,269,7228.4,267.3,3.0,yes,capital_position
b_fasa,c_upper_goldenflow,1722,6049,2638,6052.5,2622.3,16.1,yes,capital_position
b_aranare,c_upper_goldenflow,1723,6081,2626,6048.9,2683.9,66.2,no,sampled
b_upper_khedrun,c_upper_khedrun,1973,2461,488,2464.2,482.8,6.1,yes,capital_position
b_illix,c_upper_murghol,1674,5383,2002,5361.2,2026.6,32.9,yes,capital_position
b_norgrim,c_upper_nix,1386,6804,4379,6832.9,4368.5,30.8,yes,capital_position
b_lan,c_upper_pass,2355,7538,3810,7561.1,3822.6,26.3,yes,capital_position
b_wyrms_hamlet,c_upper_reddan,1100,3409,1909,3408.4,1922.2,13.2,yes,capital_position
b_amithiph,c_upper_sempadan,3191,7097,4723,7083.2,4733.6,17.4,yes,capital_position
b_urling,c_urlingwood,2152,5139,1459,5142.3,1448.7,10.8,yes,capital_position
b_taporan,c_urlingwood,2153,5129,1475,5128.1,1484.4,9.4,yes,sampled
b_urmlaspyr,c_urmlaspyr,1161,3614,1791,3619.3,1786.7,6.8,yes,capital_position
b_sentry_hill,c_urmlaspyr,1163,3642,1803,3593.0,1773.4,57.3,no,sampled
b_waham,c_urmlaspyr,1162,3622,1791,3655.6,1804.0,36.0,no,sampled
b_uruk,c_uruk,3566,6542,6382,6537.6,6376.2,7.3,yes,capital_position
b_jemdet,c_uruk,3567,6526,6407,6465.9,6453.4,75.9,no,sampled
b_warka,c_uruk,3568,6544,6361,6506.2,6423.1,72.7,no,sampled
b_urula,c_urula,2281,3718,3376,3717.8,3366.5,9.5,yes,capital_position
b_urve,c_urve,1053,4472,1934,4469.9,1935.9,2.8,yes,capital_position
b_urst,c_urve,1054,4492,1946,4489.0,1915.3,30.8,no,sampled
b_baenth,c_ust_natha,2696,2674,2364,2682.5,2379.2,17.4,no,sampled
b_ichein,c_ust_natha,2697,2694,2376,2661.8,2368.5,33.1,no,sampled
b_ustann,c_ustann_and_tuulish,1659,5615,2411,5613.7,2407.6,3.6,yes,capital_position
b_aransum,c_ustann_and_tuulish,1661,5586,2384,5651.7,2404.3,68.8,no,sampled
b_tuulish,c_ustann_and_tuulish,1660,5600,2434,5581.9,2398.0,40.3,no,sampled
b_varstoth,c_ustann_and_tuulish,1662,5635,2423,5641.2,2433.6,12.3,yes,sampled
b_usurr,c_usurr,1523,3296,3492,3297.7,3490.7,2.1,yes,capital_position
b_arcorht_hill,c_usurr,1525,3266,3464,3311.8,3531.6,81.7,no,sampled
b_mayanjo,c_usurr,1524,3280,3515,3285.3,3446.0,69.3,no,sampled
b_utaqa,c_utaqa,3375,6012,4756,6007.8,4755.1,4.3,yes,capital_position
b_khaniw,c_utaqa,3377,6010,4789,5987.9,4802.4,25.9,no,sampled
b_muqdawja,c_utaqa,3376,6036,4764,6059.8,4740.6,33.4,no,sampled
b_uthangol,c_uthangol,2826,4625,2806,4635.2,2809.0,10.6,yes,capital_position
b_ari_ethos,c_uthangol,2827,4642,2778,4574.5,2797.1,70.2,no,sampled
b_uthmere,c_uthmere,1840,4576,1510,4577.1,1510.4,1.2,yes,capital_position
b_hall_of_the_just,c_uthmere,1842,4546,1483,4566.9,1476.5,21.9,yes,sampled
b_lords_palace,c_uthmere,1843,4560,1533,4606.6,1520.5,48.3,no,sampled
b_maubergs_oak,c_uthmere,1841,4595,1522,4548.2,1528.3,47.2,no,sampled
b_utuerth,c_utuerth,3651,5264,2731,5255.8,2728.6,8.5,yes,capital_position
b_white_sand,c_utuerth,3652,5273,2722,5292.9,2730.3,21.5,no,sampled
b_utui,c_utui,801,4703,804,4695.6,803.4,7.4,yes,capital_position
b_uysos,c_uysos,1258,6249,2884,6244.9,2883.5,4.1,yes,capital_position
b_vaelan,c_vaelan,1218,5484,3355,5477.4,3362.7,10.1,yes,capital_position
b_assur,c_vaelan,1219,5455,3327,5516.8,3360.9,70.5,no,sampled
b_atarem,c_vaelan,1220,5469,3378,5471.4,3330.9,47.1,no,sampled
b_caer_dusk,c_valashar,2632,3112,2333,3101.2,2331.4,10.9,yes,capital_position
b_nomerritin,c_valashar,2633,3098,2317,3160.5,2299.3,65.0,no,sampled
b_clouds_on_high,c_vale_of_clouds,1470,6833,3136,6827.3,3137.7,5.9,yes,capital_position
b_vale_of_lost_voices,c_vale_of_lost_voices,864,3798,1453,3810.7,1451.9,12.8,yes,capital_position
b_lin,c_vale_of_the_reaver,398,3503,2554,3492.0,2548.9,12.1,yes,capital_position
b_stanish,c_vale_of_the_reaver,399,3534,2538,3552.9,2538.9,18.9,yes,sampled
b_klossolo,c_valley_of_dread,627,2309,3562,2311.4,3564.0,3.1,yes,capital_position
b_aataz_kahakla,c_valley_of_embers,633,2105,3519,2098.4,3514.9,7.8,yes,capital_position
b_klaidson,c_valley_of_klaidson,1972,2518,500,2533.4,500.1,15.4,yes,capital_position
b_ataaz_yklwazi,c_valley_of_lost_honor,638,1887,3511,1891.9,3505.5,7.3,yes,capital_position
b_valshada,c_valshada,369,2952,2698,2944.3,2692.8,9.3,yes,capital_position
b_st_doblas,c_valshada,371,2979,2706,2973.7,2713.0,8.8,yes,sampled
b_traispek,c_valshada,370,2928,2698,2977.8,2685.0,51.4,no,sampled
b_vanorva,c_vanorva,1641,5465,2290,5475.7,2302.7,16.6,yes,capital_position
b_ebbaresh,c_vanorva,1642,5479,2313,5448.1,2256.6,64.3,no,sampled
b_karns,c_vargath,2416,4331,3529,4332.2,3535.3,6.5,yes,capital_position
b_brackhill,c_varshum,1326,5281,3124,5291.2,3124.1,10.2,yes,capital_position
b_tor_arcana,c_varyth,2599,3008,2432,3025.6,2417.0,23.1,yes,capital_position
b_sulduskooner,c_varyth,2600,2987,2438,2975.8,2429.9,13.8,yes,sampled
b_lost_refuge,c_vast_swamp,996,3528,1713,3538.5,1707.1,12.0,yes,capital_position
b_vaults_of_record,c_vaults_of_record,2227,5154,2966,5156.0,2963.8,3.0,yes,capital_position
b_aris_castle,c_veilstone,2588,3180,1621,3153.4,1624.3,26.7,yes,capital_position
b_vekkak,c_vekkak,795,4326,836,4327.4,834.0,2.5,yes,capital_position
b_velandilmur,c_velandilmur,93,390,2833,392.4,2835.2,3.2,yes,capital_position
b_djerad_thar_ghul,c_velandilmur,94,397,2810,381.0,2799.9,18.9,yes,sampled
b_velarswood,c_velarswood,884,3946,1487,3942.9,1487.3,3.1,yes,capital_position
b_harvest_moon,c_velarswood,885,3980,1465,3966.7,1459.1,14.5,yes,sampled
b_velprintalar,c_velprintalar,1046,4527,1920,4530.7,1920.2,3.7,yes,capital_position
b_corth,c_velprintalar,1048,4546,1932,4540.2,1906.3,26.3,no,sampled
b_velsit,c_velsit,560,4290,2763,4280.3,2766.6,10.4,yes,capital_position
b_venasci,c_venasca,1368,6778,4187,6803.9,4189.6,26.0,yes,capital_position
b_venne,c_venne,393,3886,2765,3870.8,2760.4,15.9,yes,capital_position
b_hyge_castle,c_venne,394,3857,2737,3929.5,2767.8,78.7,no,sampled
b_vercy_hold,c_vercy_wood,759,3942,1082,3948.2,1071.6,12.1,yes,capital_position
b_verdigris,c_verdigris,753,3843,1180,3830.1,1177.0,13.3,yes,capital_position
b_castle_of_the_twins,c_verdigris,754,3845,1154,3844.2,1146.2,7.9,yes,sampled
b_veshit,c_veshit,1572,2571,3585,2558.6,3589.6,13.2,yes,capital_position
b_ghawa,c_veshit,1573,2555,3609,2598.0,3576.4,54.0,no,sampled
b_vintal,c_vintal,1614,5148,2174,5147.4,2179.2,5.2,yes,capital_position
b_kethar,c_vintal,1615,5191,2174,5186.7,2188.5,15.2,yes,sampled
b_vineshade,c_vintor,2642,2619,2489,2622.8,2484.0,6.2,yes,capital_position
b_barrowsmorn,c_vintor,2643,2604,2513,2616.7,2543.6,33.2,no,sampled
b_st_rhyndas,c_vintor,2644,2625,2511,2613.6,2516.4,12.6,yes,sampled
b_volothamp,c_volothamp,352,2973,2817,2975.2,2824.2,7.5,yes,capital_position
b_awagadust,c_volothamp,354,2958,2841,2964.9,2785.9,55.5,no,sampled
b_dainar,c_volothamp,353,2993,2829,3003.1,2820.5,13.2,yes,sampled
b_voonlar,c_voonlar,916,3726,1293,3727.9,1292.0,2.2,yes,capital_position
b_vordrorn,c_vordrorn_forest,1903,3030,570,3029.9,561.3,8.7,yes,capital_position
b_vral,c_vral,3112,6307,1999,6298.7,1985.3,16.1,yes,capital_position
b_vrandaks_grave,c_vrandaks_grave,314,3636,970,3634.9,1013.3,43.3,yes,capital_position
b_vuerthyl,c_vuerthyl,263,3145,1180,3149.7,1176.1,6.1,yes,capital_position
b_wisteria_vale,c_vyridian_forest,2540,2756,1686,2757.8,1677.6,8.6,yes,capital_position
b_wanrifa,c_wahasha,3449,3999,5921,4001.3,5918.6,3.3,yes,capital_position
b_wakrawa,c_wakrawa,3361,5166,5862,5177.9,5844.0,21.6,yes,capital_position
b_wang,c_wang,3083,7951,3195,7934.8,3170.6,29.3,yes,capital_position
b_qinshu,c_wang,3084,7975,3208,8010.6,3247.3,53.0,no,sampled
b_wards_port,c_wards_islands,2408,4134,4365,4145.2,4363.7,11.2,yes,capital_position
