# GENERATED by scripts/build_loc_key_map.py - do not hand-edit.
# Read by the `loc` step as [loc] key_map. `mode`: `rename` drops the
# CK2 key, `copy` emits the text under both keys.
#   traits: 1084 rows
#   titles: 5664 rows
#   cultures_religions: 1384 rows
ck2_key,ck3_key,mode,source
celestial_eladrin,name_list_fae_celestial_eladrin,copy,cultures_religions
centaur,centaur_collective_noun,copy,cultures_religions
centaur,centaur_prefix,copy,cultures_religions
centaur,name_list_fae_centaur,copy,cultures_religions
cervidal,cervidal_collective_noun,copy,cultures_religions
cervidal,cervidal_prefix,copy,cultures_religions
cervidal,name_list_fae_cervidal,copy,cultures_religions
chessentan,chessentan_collective_noun,copy,cultures_religions
chessentan,chessentan_prefix,copy,cultures_religions
chessentan,name_list_fae_chessentan,copy,cultures_religions
ching,ching_collective_noun,copy,cultures_religions
ching,ching_prefix,copy,cultures_religions
ching,name_list_fae_ching,copy,cultures_religions
chondathan,chondathan_collective_noun,copy,cultures_religions
chondathan,chondathan_prefix,copy,cultures_religions
chondathan,name_list_fae_chondathan,copy,cultures_religions
chu,chu_collective_noun,copy,cultures_religions
chu,chu_prefix,copy,cultures_religions
chu,name_list_fae_chu,copy,cultures_religions
chukien,chukien_collective_noun,copy,cultures_religions
chukien,chukien_prefix,copy,cultures_religions
chukien,name_list_fae_chukien,copy,cultures_religions
chultan,chultan_collective_noun,copy,cultures_religions
chultan,chultan_prefix,copy,cultures_religions
chultan,name_list_fae_chultan,copy,cultures_religions
chultan_dwarf,chultan_dwarf_collective_noun,copy,cultures_religions
chultan_dwarf,chultan_dwarf_prefix,copy,cultures_religions
chultan_dwarf,name_list_fae_chultan_dwarf,copy,cultures_religions
chun,chun_collective_noun,copy,cultures_religions
chun,chun_prefix,copy,cultures_religions
chun,name_list_fae_chun,copy,cultures_religions
cloud_giant,cloud_giant_collective_noun,copy,cultures_religions
cloud_giant,cloud_giant_prefix,copy,cultures_religions
cloud_giant,name_list_fae_cloud_giant,copy,cultures_religions
cloud_goliath,cloud_goliath_collective_noun,copy,cultures_religions
cloud_goliath,cloud_goliath_prefix,copy,cultures_religions
cloud_goliath,name_list_fae_cloud_goliath,copy,cultures_religions
commani,commani_collective_noun,copy,cultures_religions
commani,commani_prefix,copy,cultures_religions
commani,name_list_fae_commani,copy,cultures_religions
copper_dragon,copper_dragon_collective_noun,copy,cultures_religions
copper_dragon,copper_dragon_prefix,copy,cultures_religions
copper_dragon,name_list_fae_copper_dragon,copy,cultures_religions
corbie,corbie_collective_noun,copy,cultures_religions
corbie,corbie_prefix,copy,cultures_religions
corbie,name_list_fae_corbie,copy,cultures_religions
cormyrean,cormyrean_collective_noun,copy,cultures_religions
cormyrean,cormyrean_prefix,copy,cultures_religions
cormyrean,name_list_fae_cormyrean,copy,cultures_religions
cornugon,cornugon_collective_noun,copy,cultures_religions
cornugon,cornugon_prefix,copy,cultures_religions
cornugon,name_list_fae_cornugon,copy,cultures_religions
couatl,couatl_collective_noun,copy,cultures_religions
couatl,couatl_prefix,copy,cultures_religions
couatl,name_list_fae_couatl,copy,cultures_religions
crinti,crinti_collective_noun,copy,cultures_religions
crinti,crinti_prefix,copy,cultures_religions
crinti,name_list_fae_crinti,copy,cultures_religions
crystal_dragon,crystal_dragon_collective_noun,copy,cultures_religions
crystal_dragon,crystal_dragon_prefix,copy,cultures_religions
crystal_dragon,name_list_fae_crystal_dragon,copy,cultures_religions
dalat,dalat_collective_noun,copy,cultures_religions
dalat,dalat_prefix,copy,cultures_religions
dalat,name_list_fae_dalat,copy,cultures_religions
dalesman,dalesman_collective_noun,copy,cultures_religions
dalesman,dalesman_prefix,copy,cultures_religions
dalesman,name_list_fae_dalesman,copy,cultures_religions
damaran,damaran_collective_noun,copy,cultures_religions
damaran,damaran_prefix,copy,cultures_religions
damaran,name_list_fae_damaran,copy,cultures_religions
dao,dao_collective_noun,copy,cultures_religions
dao,dao_prefix,copy,cultures_religions
dao,name_list_fae_dao,copy,cultures_religions
dark_elf,dark_elf_collective_noun,copy,cultures_religions
dark_elf,dark_elf_prefix,copy,cultures_religions
dark_elf,name_list_fae_dark_elf,copy,cultures_religions
deep_dragon,deep_dragon_collective_noun,copy,cultures_religions
deep_dragon,deep_dragon_prefix,copy,cultures_religions
deep_dragon,name_list_fae_deep_dragon,copy,cultures_religions
deep_imaskari,deep_imaskari_collective_noun,copy,cultures_religions
deep_imaskari,deep_imaskari_prefix,copy,cultures_religions
deep_imaskari,name_list_fae_deep_imaskari,copy,cultures_religions
dekanter,dekanter_collective_noun,copy,cultures_religions
dekanter,dekanter_prefix,copy,cultures_religions
dekanter,name_list_fae_dekanter,copy,cultures_religions
derro,derro_collective_noun,copy,cultures_religions
derro,derro_prefix,copy,cultures_religions
derro,name_list_fae_derro,copy,cultures_religions
desert_giant,desert_giant_collective_noun,copy,cultures_religions
desert_giant,desert_giant_prefix,copy,cultures_religions
desert_giant,name_list_fae_desert_giant,copy,cultures_religions
deva_aasimar,deva_aasimar_collective_noun,copy,cultures_religions
deva_aasimar,deva_aasimar_prefix,copy,cultures_religions
deva_aasimar,name_list_fae_deva_aasimar,copy,cultures_religions
diaman,diaman_collective_noun,copy,cultures_religions
diaman,diaman_prefix,copy,cultures_religions
diaman,name_list_fae_diaman,copy,cultures_religions
djen,djen_collective_noun,copy,cultures_religions
djen,djen_prefix,copy,cultures_religions
djen,name_list_fae_djen,copy,cultures_religions
djinn,djinn_collective_noun,copy,cultures_religions
djinn,djinn_prefix,copy,cultures_religions
djinn,name_list_fae_djinn,copy,cultures_religions
dog_culture,dog_culture_collective_noun,copy,cultures_religions
dog_culture,dog_culture_prefix,copy,cultures_religions
dog_culture,name_list_fae_dog_culture,copy,cultures_religions
dracolich,dracolich_collective_noun,copy,cultures_religions
dracolich,dracolich_prefix,copy,cultures_religions
dracolich,name_list_fae_dracolich,copy,cultures_religions
draconic,draconic_collective_noun,copy,cultures_religions
draconic,draconic_prefix,copy,cultures_religions
draconic,name_list_fae_draconic,copy,cultures_religions
draegloth,draegloth_collective_noun,copy,cultures_religions
draegloth,draegloth_prefix,copy,cultures_religions
draegloth,name_list_fae_draegloth,copy,cultures_religions
draeven,draeven_collective_noun,copy,cultures_religions
draeven,draeven_prefix,copy,cultures_religions
draeven,name_list_fae_draeven,copy,cultures_religions
dragon,dragon_collective_noun,copy,cultures_religions
dragon,dragon_prefix,copy,cultures_religions
dragon,name_list_fae_dragon,copy,cultures_religions
dragon_culture,dragon_culture_collective_noun,copy,cultures_religions
dragon_culture,dragon_culture_prefix,copy,cultures_religions
dragon_culture,name_list_fae_dragon_culture,copy,cultures_religions
dragonborn,dragonborn_collective_noun,copy,cultures_religions
dragonborn,dragonborn_prefix,copy,cultures_religions
dragonborn,name_list_fae_dragonborn,copy,cultures_religions
dragonspawn,dragonspawn_collective_noun,copy,cultures_religions
dragonspawn,dragonspawn_prefix,copy,cultures_religions
dragonspawn,name_list_fae_dragonspawn,copy,cultures_religions
drow,drow_collective_noun,copy,cultures_religions
drow,drow_prefix,copy,cultures_religions
drow,name_list_fae_drow,copy,cultures_religions
dtarig,dtarig_collective_noun,copy,cultures_religions
dtarig,dtarig_prefix,copy,cultures_religions
dtarig,name_list_fae_dtarig,copy,cultures_religions
duck_culture,duck_culture_collective_noun,copy,cultures_religions
duck_culture,duck_culture_prefix,copy,cultures_religions
duck_culture,name_list_fae_duck_culture,copy,cultures_religions
duergar,duergar_collective_noun,copy,cultures_religions
duergar,duergar_prefix,copy,cultures_religions
duergar,name_list_fae_duergar,copy,cultures_religions
durpari,durpari_collective_noun,copy,cultures_religions
durpari,durpari_prefix,copy,cultures_religions
durpari,name_list_fae_durpari,copy,cultures_religions
dusker,dusker_collective_noun,copy,cultures_religions
dusker,dusker_prefix,copy,cultures_religions
dusker,name_list_fae_dusker,copy,cultures_religions
dwarfvampire,dwarfvampire_collective_noun,copy,cultures_religions
dwarfvampire,dwarfvampire_prefix,copy,cultures_religions
dwarfvampire,name_list_fae_dwarfvampire,copy,cultures_religions
earth_primordial,earth_primordial_collective_noun,copy,cultures_religions
earth_primordial,earth_primordial_prefix,copy,cultures_religions
earth_primordial,name_list_fae_earth_primordial,copy,cultures_religions
earth_titan,earth_titan_collective_noun,copy,cultures_religions
earth_titan,earth_titan_prefix,copy,cultures_religions
earth_titan,name_list_fae_earth_titan,copy,cultures_religions
earthfast_dwarf,earthfast_dwarf_collective_noun,copy,cultures_religions
earthfast_dwarf,earthfast_dwarf_prefix,copy,cultures_religions
earthfast_dwarf,name_list_fae_earthfast_dwarf,copy,cultures_religions
earthgenasi,earthgenasi_collective_noun,copy,cultures_religions
earthgenasi,earthgenasi_prefix,copy,cultures_religions
earthgenasi,name_list_fae_earthgenasi,copy,cultures_religions
earthroot_dwarf,earthroot_dwarf_collective_noun,copy,cultures_religions
earthroot_dwarf,earthroot_dwarf_prefix,copy,cultures_religions
earthroot_dwarf,name_list_fae_earthroot_dwarf,copy,cultures_religions
easting,easting_collective_noun,copy,cultures_religions
easting,easting_prefix,copy,cultures_religions
easting,name_list_fae_easting,copy,cultures_religions
efreet,efreet_collective_noun,copy,cultures_religions
efreet,efreet_prefix,copy,cultures_religions
efreet,name_list_fae_efreet,copy,cultures_religions
einheriar,einheriar_collective_noun,copy,cultures_religions
einheriar,einheriar_prefix,copy,cultures_religions
einheriar,name_list_fae_einheriar,copy,cultures_religions
eladrin,eladrin_collective_noun,copy,cultures_religions
eladrin,eladrin_prefix,copy,cultures_religions
eladrin,name_list_fae_eladrin,copy,cultures_religions
eladrin_aasimar,eladrin_aasimar_collective_noun,copy,cultures_religions
eladrin_aasimar,eladrin_aasimar_prefix,copy,cultures_religions
eladrin_aasimar,name_list_fae_eladrin_aasimar,copy,cultures_religions
elder_brain,elder_brain_collective_noun,copy,cultures_religions
elder_brain,elder_brain_prefix,copy,cultures_religions
elder_brain,name_list_fae_elder_brain,copy,cultures_religions
elephant_culture,elephant_culture_collective_noun,copy,cultures_religions
elephant_culture,elephant_culture_prefix,copy,cultures_religions
elephant_culture,name_list_fae_elephant_culture,copy,cultures_religions
emerald_dragon,emerald_dragon_collective_noun,copy,cultures_religions
emerald_dragon,emerald_dragon_prefix,copy,cultures_religions
emerald_dragon,name_list_fae_emerald_dragon,copy,cultures_religions
empyrean,empyrean_collective_noun,copy,cultures_religions
empyrean,empyrean_prefix,copy,cultures_religions
empyrean,name_list_fae_empyrean,copy,cultures_religions
equinal,equinal_collective_noun,copy,cultures_religions
equinal,equinal_prefix,copy,cultures_religions
equinal,name_list_fae_equinal,copy,cultures_religions
eraka,eraka_collective_noun,copy,cultures_religions
eraka,eraka_prefix,copy,cultures_religions
eraka,name_list_fae_eraka,copy,cultures_religions
erinyes,erinyes_collective_noun,copy,cultures_religions
erinyes,erinyes_prefix,copy,cultures_religions
erinyes,name_list_fae_erinyes,copy,cultures_religions
eshowe,eshowe_collective_noun,copy,cultures_religions
eshowe,eshowe_prefix,copy,cultures_religions
eshowe,name_list_fae_eshowe,copy,cultures_religions
eskornar,eskornar_collective_noun,copy,cultures_religions
eskornar,eskornar_prefix,copy,cultures_religions
eskornar,name_list_fae_eskornar,copy,cultures_religions
fabada,fabada_collective_noun,copy,cultures_religions
fabada,fabada_prefix,copy,cultures_religions
fabada,name_list_fae_fabada,copy,cultures_religions
fankiang,fankiang_collective_noun,copy,cultures_religions
fankiang,fankiang_prefix,copy,cultures_religions
fankiang,name_list_fae_fankiang,copy,cultures_religions
feyri,feyri_collective_noun,copy,cultures_religions
feyri,feyri_prefix,copy,cultures_religions
feyri,name_list_fae_feyri,copy,cultures_religions
ffolk,ffolk_collective_noun,copy,cultures_religions
ffolk,ffolk_prefix,copy,cultures_religions
ffolk,name_list_fae_ffolk,copy,cultures_religions
firbolg,firbolg_collective_noun,copy,cultures_religions
firbolg,firbolg_prefix,copy,cultures_religions
firbolg,name_list_fae_firbolg,copy,cultures_religions
fire_giant,fire_giant_collective_noun,copy,cultures_religions
fire_giant,fire_giant_prefix,copy,cultures_religions
fire_giant,name_list_fae_fire_giant,copy,cultures_religions
fire_goliath,fire_goliath_collective_noun,copy,cultures_religions
fire_goliath,fire_goliath_prefix,copy,cultures_religions
fire_goliath,name_list_fae_fire_goliath,copy,cultures_religions
fire_primordial,fire_primordial_collective_noun,copy,cultures_religions
fire_primordial,fire_primordial_prefix,copy,cultures_religions
fire_primordial,name_list_fae_fire_primordial,copy,cultures_religions
firegenasi,firegenasi_collective_noun,copy,cultures_religions
firegenasi,firegenasi_prefix,copy,cultures_religions
firegenasi,name_list_fae_firegenasi,copy,cultures_religions
firenewt,firenewt_collective_noun,copy,cultures_religions
firenewt,firenewt_prefix,copy,cultures_religions
firenewt,name_list_fae_firenewt,copy,cultures_religions
flind,flind_collective_noun,copy,cultures_religions
flind,flind_prefix,copy,cultures_religions
flind,name_list_fae_flind,copy,cultures_religions
fog_giant,fog_giant_collective_noun,copy,cultures_religions
fog_giant,fog_giant_prefix,copy,cultures_religions
fog_giant,name_list_fae_fog_giant,copy,cultures_religions
fomorian,fomorian_collective_noun,copy,cultures_religions
fomorian,fomorian_prefix,copy,cultures_religions
fomorian,name_list_fae_fomorian,copy,cultures_religions
forest_gnome,forest_gnome_collective_noun,copy,cultures_religions
forest_gnome,forest_gnome_prefix,copy,cultures_religions
forest_gnome,name_list_fae_forest_gnome,copy,cultures_religions
frost_giant,frost_giant_collective_noun,copy,cultures_religions
frost_giant,frost_giant_prefix,copy,cultures_religions
frost_giant,name_list_fae_frost_giant,copy,cultures_religions
frost_goliath,frost_goliath_collective_noun,copy,cultures_religions
frost_goliath,frost_goliath_prefix,copy,cultures_religions
frost_goliath,name_list_fae_frost_goliath,copy,cultures_religions
gehreleth,gehreleth_collective_noun,copy,cultures_religions
gehreleth,gehreleth_prefix,copy,cultures_religions
gehreleth,name_list_fae_gehreleth,copy,cultures_religions
gelugon,gelugon_collective_noun,copy,cultures_religions
gelugon,gelugon_prefix,copy,cultures_religions
gelugon,name_list_fae_gelugon,copy,cultures_religions
ghaunadan,ghaunadan_collective_noun,copy,cultures_religions
ghaunadan,ghaunadan_prefix,copy,cultures_religions
ghaunadan,name_list_fae_ghaunadan,copy,cultures_religions
ghostwise,ghostwise_collective_noun,copy,cultures_religions
ghostwise,ghostwise_prefix,copy,cultures_religions
ghostwise,name_list_fae_ghostwise,copy,cultures_religions
githvyrik,githvyrik_collective_noun,copy,cultures_religions
githvyrik,githvyrik_prefix,copy,cultures_religions
githvyrik,name_list_fae_githvyrik,copy,cultures_religions
githyanki,githyanki_collective_noun,copy,cultures_religions
githyanki,githyanki_prefix,copy,cultures_religions
githyanki,name_list_fae_githyanki,copy,cultures_religions
githzerai,githzerai_collective_noun,copy,cultures_religions
githzerai,githzerai_prefix,copy,cultures_religions
githzerai,name_list_fae_githzerai,copy,cultures_religions
glabrezu,glabrezu_collective_noun,copy,cultures_religions
glabrezu,glabrezu_prefix,copy,cultures_religions
glabrezu,name_list_fae_glabrezu,copy,cultures_religions
gnoll,gnoll_collective_noun,copy,cultures_religions
gnoll,gnoll_prefix,copy,cultures_religions
gnoll,name_list_fae_gnoll,copy,cultures_religions
gnome,gnome_collective_noun,copy,cultures_religions
gnome,gnome_prefix,copy,cultures_religions
gnome,name_list_fae_gnome,copy,cultures_religions
goblin,goblin_collective_noun,copy,cultures_religions
goblin,goblin_prefix,copy,cultures_religions
goblin,name_list_fae_goblin,copy,cultures_religions
gold_dragon,gold_dragon_collective_noun,copy,cultures_religions
gold_dragon,gold_dragon_prefix,copy,cultures_religions
gold_dragon,name_list_fae_gold_dragon,copy,cultures_religions
gold_dwarf,gold_dwarf_collective_noun,copy,cultures_religions
gold_dwarf,gold_dwarf_prefix,copy,cultures_religions
gold_dwarf,name_list_fae_gold_dwarf,copy,cultures_religions
golem,golem_collective_noun,copy,cultures_religions
golem,golem_prefix,copy,cultures_religions
golem,name_list_fae_golem,copy,cultures_religions
goliath,goliath_collective_noun,copy,cultures_religions
goliath,goliath_prefix,copy,cultures_religions
goliath,name_list_fae_goliath,copy,cultures_religions
gontese,gontese_collective_noun,copy,cultures_religions
gontese,gontese_prefix,copy,cultures_religions
gontese,name_list_fae_gontese,copy,cultures_religions
gormeel,gormeel_collective_noun,copy,cultures_religions
gormeel,gormeel_prefix,copy,cultures_religions
gormeel,name_list_fae_gormeel,copy,cultures_religions
gray_dragon,gray_dragon_collective_noun,copy,cultures_religions
gray_dragon,gray_dragon_prefix,copy,cultures_religions
gray_dragon,name_list_fae_gray_dragon,copy,cultures_religions
gray_orc,gray_orc_collective_noun,copy,cultures_religions
gray_orc,gray_orc_prefix,copy,cultures_religions
gray_orc,name_list_fae_gray_orc,copy,cultures_religions
green_dragon,green_dragon_collective_noun,copy,cultures_religions
green_dragon,green_dragon_prefix,copy,cultures_religions
green_dragon,name_list_fae_green_dragon,copy,cultures_religions
green_elf,green_elf_collective_noun,copy,cultures_religions
green_elf,green_elf_prefix,copy,cultures_religions
green_elf,name_list_fae_green_elf,copy,cultures_religions
green_folk,green_folk_collective_noun,copy,cultures_religions
green_folk,green_folk_prefix,copy,cultures_religions
green_folk,name_list_fae_green_folk,copy,cultures_religions
guardinal,guardinal_collective_noun,copy,cultures_religions
guardinal,guardinal_prefix,copy,cultures_religions
guardinal,name_list_fae_guardinal,copy,cultures_religions
gugari,gugari_collective_noun,copy,cultures_religions
gugari,gugari_prefix,copy,cultures_religions
gugari,name_list_fae_gugari,copy,cultures_religions
gur,gur_collective_noun,copy,cultures_religions
gur,gur_prefix,copy,cultures_religions
gur,name_list_fae_gur,copy,cultures_religions
gurri,gurri_collective_noun,copy,cultures_religions
gurri,gurri_prefix,copy,cultures_religions
gurri,name_list_fae_gurri,copy,cultures_religions
guychiang,guychiang_collective_noun,copy,cultures_religions
guychiang,guychiang_prefix,copy,cultures_religions
guychiang,name_list_fae_guychiang,copy,cultures_religions
hadhar,hadhar_collective_noun,copy,cultures_religions
hadhar,hadhar_prefix,copy,cultures_religions
hadhar,name_list_fae_hadhar,copy,cultures_religions
hag,hag_collective_noun,copy,cultures_religions
hag,hag_prefix,copy,cultures_religions
hag,name_list_fae_hag,copy,cultures_religions
hagspawn,hagspawn_collective_noun,copy,cultures_religions
hagspawn,hagspawn_prefix,copy,cultures_religions
hagspawn,name_list_fae_hagspawn,copy,cultures_religions
hai,hai_collective_noun,copy,cultures_religions
hai,hai_prefix,copy,cultures_religions
hai,name_list_fae_hai,copy,cultures_religions
half_eladrin,half_eladrin_collective_noun,copy,cultures_religions
half_eladrin,half_eladrin_prefix,copy,cultures_religions
half_eladrin,name_list_fae_half_eladrin,copy,cultures_religions
half_giant,half_giant_collective_noun,copy,cultures_religions
half_giant,half_giant_prefix,copy,cultures_religions
half_giant,name_list_fae_half_giant,copy,cultures_religions
half_gnoll,half_gnoll_collective_noun,copy,cultures_religions
half_gnoll,half_gnoll_prefix,copy,cultures_religions
half_gnoll,name_list_fae_half_gnoll,copy,cultures_religions
half_green_elf,half_green_elf_collective_noun,copy,cultures_religions
half_green_elf,half_green_elf_prefix,copy,cultures_religions
half_green_elf,name_list_fae_half_green_elf,copy,cultures_religions
half_moon_elf,half_moon_elf_collective_noun,copy,cultures_religions
half_moon_elf,half_moon_elf_prefix,copy,cultures_religions
half_moon_elf,name_list_fae_half_moon_elf,copy,cultures_religions
half_ogre,half_ogre_collective_noun,copy,cultures_religions
half_ogre,half_ogre_prefix,copy,cultures_religions
half_ogre,name_list_fae_half_ogre,copy,cultures_religions
half_orc,half_orc_collective_noun,copy,cultures_religions
half_orc,half_orc_prefix,copy,cultures_religions
half_orc,name_list_fae_half_orc,copy,cultures_religions
half_sea_elf,half_sea_elf_collective_noun,copy,cultures_religions
half_sea_elf,half_sea_elf_prefix,copy,cultures_religions
half_sea_elf,name_list_fae_half_sea_elf,copy,cultures_religions
half_shadar_kai,half_shadar_kai_collective_noun,copy,cultures_religions
half_shadar_kai,half_shadar_kai_prefix,copy,cultures_religions
half_shadar_kai,name_list_fae_half_shadar_kai,copy,cultures_religions
half_sun_elf,half_sun_elf_collective_noun,copy,cultures_religions
half_sun_elf,half_sun_elf_prefix,copy,cultures_religions
